especie,cenario,desvio_termico,desvio_bpm,variabilidade_bpm,queda_atividade,fragmentacao_repouso,taquicardia_repouso,risco
bovino,saudavel,0.0,0.0,0.031311520344729844,0.016369604850287156,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.03350614827455217,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.023684801008814167,0.07018675866548363,0.3448275862068965,0.0,0
bovino,febre,0.21772758986762142,0.0,0.12067114534420603,0.2522497403329793,1.0,0.26666666666666666,1
cao,saudavel,0.0,0.0,0.03815947794682288,0.0,1.0,0.0,0
bovino,febre,0.4140247950716305,0.0,0.10748695979948143,0.12145763211305349,1.0,0.13333333333333333,1
cao,saudavel,0.0,0.0,0.039084825336486134,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.01921056102914626,0.01239446814825329,0.3448275862068965,0.0,0
bovino,taquicardia_repouso,0.0,0.985120674612356,0.05839713598365423,0.6420762360653391,0.0,1.0,1
gato,febre,1.0,0.0,0.09222697824837026,0.17708782064508388,1.0,0.2,1
cao,saudavel,0.0,0.0,0.047903171381878724,0.0,1.0,0.0,0
gato,letargia,0.0,0.0,0.0272916264271825,0.0,1.0,0.0,1
coelho,hipotermia_choque,0.44078636830685514,0.0,0.272451021625959,0.9056577673541262,0.0,0.0,1
bovino,atividade_intensa,0.0,0.4270073154436482,0.05344615188189629,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.043711698446372946,0.014274969179304153,0.3448275862068965,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.051824690267196216,0.7734381744743979,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.03075181612445122,0.08396790459059444,1.0,0.0,0
coelho,hipotermia_choque,0.7904227318563908,0.0,0.22998085647139344,0.9031024508674335,0.0,0.0,1
gato,letargia,0.0,0.0,0.0255916275710012,0.0,1.0,0.0,1
ave,febre,0.42646972370419434,0.0,0.06641376852354682,0.19058991696455685,0.689655172413793,0.03333333333333333,1
bovino,saudavel,0.0,0.0,0.028324020869997486,0.030489791789283127,1.0,0.0,0
cao,hipotermia_choque,0.17379848053326907,0.0,0.22630776204988076,0.8529833656992998,0.0,0.0,1
cao,saudavel,0.0,0.0,0.029957206258210845,0.0440608154224994,1.0,0.0,0
gato,saudavel,0.0,0.0,0.021807154986047874,0.0,1.0,0.0,0
bovino,febre,0.3625053245643528,0.0,0.09736796187159574,0.15151098114803097,1.0,0.06666666666666667,1
coelho,saudavel,0.0,0.0,0.056691490791078575,0.0,0.3448275862068965,0.0,0
coelho,febre,0.505925915503866,0.0,0.13579070477218044,0.121287020878863,0.3448275862068965,0.0,1
coelho,saudavel,0.0,0.0,0.039746552575393695,0.0,0.17241379310344826,0.0,0
cao,saudavel,0.0,0.0,0.03910795525270627,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.0335579712804223,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.03549408868480171,0.0,1.0,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.0545846794667453,0.7441340219964632,0.0,1.0,1
ave,hipotermia_choque,0.5179542335876803,0.0,0.16896042264968492,0.9091961415624095,0.0,0.0,1
bovino,febre,0.3163713235930079,0.0,0.08388265791078839,0.18036344994199394,1.0,0.0,1
ave,saudavel,0.0,0.0,0.02076604537966291,0.028083934626478624,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.05075308559344974,0.041551537866346355,0.3448275862068965,0.0,0
ave,saudavel,0.0,0.0,0.02133440557936307,0.0,0.0,0.0,0
cao,febre,0.24765525566331603,0.0,0.13923643033800856,0.15507743917127947,1.0,0.13333333333333333,1
gato,febre,1.0,0.0,0.06374750830196621,0.10691926532908036,1.0,0.03333333333333333,1
gato,saudavel,0.0,0.0,0.021521929769419683,0.02749873700336747,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.031167144894121705,0.0,1.0,0.0,0
ave,febre,0.30247624146444707,0.0,0.06956332683134712,0.1436886812071676,0.0,0.0,1
ave,febre,0.36902413928735456,0.0,0.0724364250324083,0.18473178747986263,0.3448275862068965,0.0,1
coelho,febre,0.60472686685812,0.0,0.12422898868213132,0.17142696022144088,1.0,0.0,1
ave,hipotermia_choque,0.15647759742331857,0.0,0.17071957709481644,0.9173851495957301,0.0,0.0,1
gato,atividade_intensa,0.0,0.576892739365541,0.061905974063876726,0.0,0.0,0.0,0
cao,febre,0.3847350170502659,0.0,0.1144967525867987,0.27169564816216774,1.0,0.1,1
gato,taquicardia_repouso,0.0,1.0,0.0518639922015779,0.7821267098989745,0.0,1.0,1
gato,saudavel,0.0,0.0,0.020282342179623485,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.03483644767548752,0.0,1.0,0.0,0
coelho,atividade_intensa,0.0,0.3186484978462507,0.04314964771345356,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.03013692169770022,0.04880213932438171,1.0,0.0,0
ave,saudavel,0.0,0.0,0.026156829295341116,0.019390221410446884,0.0,0.0,0
gato,letargia,0.0,0.0,0.022056323519019868,0.0,1.0,0.0,1
cao,saudavel,0.0,0.0,0.04302289346649266,0.0,1.0,0.0,0
ave,letargia,0.0,0.0,0.024162011546272264,0.11694104583151743,1.0,0.0,1
cao,saudavel,0.0,0.0,0.03353393326396917,0.0,1.0,0.0,0
ave,febre,0.16323653325984822,0.0,0.07371441851900279,0.19709350691476502,0.3448275862068965,0.0,1
bovino,letargia,0.0,0.0,0.046881908669317275,0.0,1.0,0.0,1
gato,febre,0.20987710953145644,0.0,0.07846860548566695,0.17161904976787856,1.0,0.06666666666666667,1
ave,saudavel,0.0,0.0,0.022345407315085233,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.01752896198801121,0.03693186823145078,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8854165957307616,0.044429732110720724,0.8101305397556101,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.03461630990968767,0.0,1.0,0.0,0
gato,saudavel,0.0,0.0,0.027391518501704848,0.026197087938962804,1.0,0.0,0
bovino,febre,0.3714658620134894,0.0,0.10957959530468968,0.20454558321452077,1.0,0.23333333333333334,1
cao,saudavel,0.0,0.0,0.03432145000370683,0.0,1.0,0.0,0
cao,letargia,0.0,0.0,0.050516427899932305,0.0,1.0,0.0,1
ave,saudavel,0.0,0.0,0.025349443024887022,0.0,0.0,0.0,0
bovino,atividade_intensa,0.0,0.3856454318181186,0.05345632566987718,0.0,0.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8343280133011708,0.052910789314751294,0.7816945033688318,0.0,1.0,1
bovino,hipotermia_choque,0.2995437461714232,0.0,0.2155236659463476,0.822478541871958,0.0,0.0,1
coelho,atividade_intensa,0.0,0.3509386954860201,0.04992309303542039,0.0,0.0,0.0,0
ave,febre,0.023593470217612378,0.0,0.08526673047389563,0.16927421972467682,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.04253588488727658,0.010316279894758584,0.3448275862068965,0.0,0
coelho,saudavel,0.0,0.0,0.04304131613883607,0.02302290830763043,0.3448275862068965,0.0,0
ave,febre,0.02520445003015226,0.0,0.07609453751433765,0.1781655937130736,1.0,0.0,1
gato,hipotermia_choque,1.0,0.0,0.17527344400519115,0.8992768715413308,0.0,0.0,1
gato,letargia,0.0,0.0,0.020989117601264123,0.00020683594450054965,1.0,0.0,1
bovino,saudavel,0.0,0.0,0.029122192567698067,0.11422116044804265,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.040748339355384675,0.0,0.3448275862068965,0.0,0
coelho,taquicardia_repouso,0.0,0.8379463345061957,0.05596176954781571,0.8046078994950077,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.04887617644288449,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.03207329375832797,0.0784692350274373,1.0,0.0,0
cao,hipotermia_choque,0.5602719521497033,0.0,0.21814768405031407,0.8541090272621523,0.0,0.0,1
ave,saudavel,0.0,0.0,0.01893013578444137,0.014454907653400628,0.3448275862068965,0.0,0
coelho,saudavel,0.0,0.0,0.033616516683535436,0.0,0.0,0.0,0
gato,letargia,0.0,0.0,0.022240837666846557,0.13190503786216967,1.0,0.0,1
ave,saudavel,0.0,0.0,0.022320803361205052,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.022772863577162624,0.0,0.689655172413793,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.0610662969099249,0.7606617954349406,0.0,1.0,1
coelho,taquicardia_repouso,0.0,0.7865978666940494,0.050251133470500774,0.7982114878673462,0.0,1.0,1
bovino,taquicardia_repouso,0.0,1.0,0.03598909886306507,0.643662745470543,0.0,1.0,1
cao,febre,0.6252659441324049,0.0,0.11240998482453156,0.07600745151929733,1.0,0.06666666666666667,1
bovino,taquicardia_repouso,0.0,1.0,0.0427273441190517,0.6409224894520261,0.0,1.0,1
ave,hipotermia_choque,0.35086217914459183,0.0,0.17355096102371725,0.9062308718320625,0.0,0.0,1
gato,atividade_intensa,0.0,0.6094581710388867,0.0585753216742049,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.025248608910091133,0.041316665575949596,0.3448275862068965,0.0,0
bovino,taquicardia_repouso,0.0,1.0,0.04358958421648983,0.630967395442444,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.03525647691938828,0.07723143108460995,1.0,0.0,0
bovino,atividade_intensa,0.0,0.35431741400104144,0.041510119586592766,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.03335243032505948,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.03821279727373389,0.0,1.0,0.0,0
gato,saudavel,0.0,0.0,0.021381250081590784,0.0,0.8620689655172414,0.0,0
gato,saudavel,0.0,0.0,0.0213083232931458,0.02443002489617807,1.0,0.0,0
bovino,febre,0.6619883186913853,0.0,0.09433377878154492,0.2015690437305696,1.0,0.06666666666666667,1
gato,febre,0.7872279806899467,0.0,0.08507360082679769,0.14616568142052133,1.0,0.1,1
gato,saudavel,0.0,0.0,0.023827813993434036,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.044508112574032886,0.04307970865680544,1.0,0.0,0
coelho,atividade_intensa,0.0,0.31362173748561806,0.04881575795692556,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.020092619651420094,0.08200486458324241,1.0,0.0,0
gato,saudavel,0.0,0.0,0.01661371847523331,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.020471360310183064,0.05500480624237014,1.0,0.0,0
gato,saudavel,0.0,0.0,0.02404861630108569,0.01854381274321315,0.689655172413793,0.0,0
gato,saudavel,0.0,0.0,0.020074464916823225,0.03805082236602442,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.03172799203926636,0.0,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.845803499048486,0.05449560211356506,0.7611816590281809,0.0,1.0,1
ave,atividade_intensa,0.0,0.5140583668868361,0.0577563875709925,0.0,0.0,0.0,0
gato,febre,1.0,0.0,0.060608381390651,0.15358210377748605,1.0,0.03333333333333333,1
cao,saudavel,0.0,0.0,0.025334868437128656,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.031084608439806545,0.06754958470149253,1.0,0.0,0
bovino,taquicardia_repouso,0.0,1.0,0.05592079954095478,0.670670396990856,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.04012544241317043,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.017808464626113563,0.014317730864848666,1.0,0.0,0
gato,saudavel,0.0,0.0,0.022264354820320516,0.04293284686255705,0.689655172413793,0.0,0
cao,saudavel,0.0,0.0,0.03726952013031027,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.02524740463225729,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.020020209053252924,0.0,0.689655172413793,0.0,0
ave,saudavel,0.0,0.0,0.017309841206856927,0.027571034130489558,0.3448275862068965,0.0,0
ave,febre,0.045900699990539806,0.0,0.08945657836906155,0.16783191305857692,0.0,0.0,1
coelho,febre,0.6844096046846175,0.0,0.1013460524746019,0.18521188738289296,1.0,0.0,1
cao,febre,0.4584150020283351,0.0,0.13881636115415436,0.1448193019343036,1.0,0.13333333333333333,1
cao,saudavel,0.0,0.0,0.04190218468580115,0.02061929597880352,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.04833014115112485,0.0,0.0,0.0,0
coelho,letargia,0.0,0.0,0.050097900192210484,0.0,1.0,0.0,1
ave,saudavel,0.0,0.0,0.021260826927132555,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.045706773871129924,0.0,0.0,0.0,0
ave,letargia,0.0,0.0,0.027675279752069647,0.07002202546099934,1.0,0.0,1
cao,saudavel,0.0,0.0,0.04105827394412103,0.07635119344468755,1.0,0.0,0
bovino,febre,0.09262990135206906,0.0,0.07783570379480709,0.18449829447519928,1.0,0.0,1
bovino,saudavel,0.0,0.0,0.03154522531286616,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.0188258310435065,0.009048793826473167,0.0,0.0,0
gato,saudavel,0.0,0.0,0.023334421814087125,0.0,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.04204324672270107,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.034694258744622244,0.011072159019803518,1.0,0.0,0
gato,letargia,0.0,0.0,0.025386202425706494,0.08839209944214199,1.0,0.0,1
coelho,letargia,0.0,0.0,0.06684083786634311,0.11384370431711699,1.0,0.0,1
ave,saudavel,0.0,0.0,0.016953951443352662,0.04206368046929965,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.03803077471562414,0.0,1.0,0.0,0
cao,taquicardia_repouso,0.0,0.8151853854085502,0.044790273505704505,0.7098045070681784,0.0,1.0,1
coelho,febre,0.18608395990272197,0.0,0.09305807443982866,0.13645174102517976,1.0,0.0,1
gato,letargia,0.0,0.0,0.03126581126825611,0.0,1.0,0.0,1
cao,saudavel,0.0,0.0,0.047551978491055545,0.0,0.689655172413793,0.0,0
bovino,febre,0.5547301801758333,0.0,0.09028315607437679,0.16880242433303205,1.0,0.0,1
gato,atividade_intensa,0.0,0.6338546519752755,0.04079838427931869,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.029438032960392466,0.0,1.0,0.0,0
cao,taquicardia_repouso,0.0,0.8342111865681523,0.03602471442003515,0.7408145795248802,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.04727416985602967,0.03372319054456285,0.8620689655172414,0.0,0
bovino,letargia,0.0,0.0,0.04212606872273688,0.028906331188592982,1.0,0.0,1
bovino,letargia,0.0,0.0,0.04354128427866083,0.0,1.0,0.0,1
ave,hipotermia_choque,0.017379224121590653,0.18771715775761733,0.22975242897085213,0.9214994836712146,0.0,0.0,1
ave,saudavel,0.0,0.0,0.02445934693599338,0.0,0.0,0.0,0
cao,letargia,0.0,0.0,0.04005870619206431,0.18385716184307777,1.0,0.0,1
bovino,febre,0.784156771270015,0.0,0.08618432765026193,0.17279125984391464,1.0,0.0,1
bovino,saudavel,0.0,0.0,0.028620874825262477,0.0,1.0,0.0,0
bovino,febre,0.03171212074179652,0.0,0.09066469431248227,0.1499692800777367,1.0,0.0,1
bovino,taquicardia_repouso,0.0,0.9170363811122564,0.04748901945589642,0.6179094381012953,0.0,1.0,1
ave,atividade_intensa,0.0,0.5099747778794934,0.05216244615861876,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.04069490089691325,0.08267003223511105,0.3448275862068965,0.0,0
cao,febre,0.6187250290464446,0.0,0.1359181027012068,0.20012108461797473,1.0,0.13333333333333333,1
gato,saudavel,0.0,0.0,0.019234061336404026,0.03586345038670535,1.0,0.0,0
ave,letargia,0.0,0.0,0.03148718174801302,0.0,1.0,0.0,1
ave,saudavel,0.0,0.0,0.02074629131042303,0.06415719242745599,0.3448275862068965,0.0,0
gato,saudavel,0.0,0.0,0.023010350160441444,0.0,0.689655172413793,0.0,0
coelho,saudavel,0.0,0.0,0.02680632938652627,0.0003774828485575421,0.0,0.0,0
cao,febre,0.09871117124673967,0.0,0.10945928326458072,0.22615490484015532,1.0,0.06666666666666667,1
gato,letargia,0.0,0.0,0.022466340612791215,0.0,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.03665485040950896,0.0,0.3448275862068965,0.0,0
bovino,hipotermia_choque,0.3999072976152622,0.0,0.2472315498341667,0.8266087344713733,0.0,0.0,1
coelho,saudavel,0.0,0.0,0.05235351158395789,0.007437297603980597,0.3448275862068965,0.0,0
ave,saudavel,0.0,0.0,0.021477824269686585,0.0074910753206439695,0.0,0.0,0
ave,saudavel,0.0,0.0,0.017825187922322065,0.0015156263385378566,0.0,0.0,0
coelho,letargia,0.0,0.0,0.05382319975192825,0.0,1.0,0.0,1
cao,saudavel,0.0,0.0,0.03212927177834832,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.037210031563155326,0.0,1.0,0.0,0
bovino,hipotermia_choque,0.29404735249467717,0.0,0.25672367065726737,0.832075330899201,0.0,0.0,1
ave,saudavel,0.0,0.0,0.024067174562676385,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.04332659878696481,0.020769240036807468,0.3448275862068965,0.0,0
bovino,saudavel,0.0,0.0,0.034204469062975196,0.003035572986248569,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.03565797299035223,0.014543727419225605,0.689655172413793,0.0,0
gato,letargia,0.0,0.0,0.022158168993240704,0.05932405431459331,1.0,0.0,1
ave,letargia,0.0,0.0,0.026687506825535525,0.02887482335837266,1.0,0.0,1
bovino,atividade_intensa,0.0,0.42350095699646184,0.06568586156950736,0.0,0.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.0504821514230919,0.835540367558192,0.0,1.0,1
ave,saudavel,0.0,0.0,0.020780420220413792,0.0,0.3448275862068965,0.0,0
gato,saudavel,0.0,0.0,0.02133573272959562,0.0,0.5172413793103448,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.04781203954014494,0.7745258454475344,0.0,1.0,1
cao,hipotermia_choque,0.970273340183879,0.0,0.2524932778194327,0.8696873873293038,0.0,0.0,1
cao,saudavel,0.0,0.0,0.04173082916671101,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.02151292482411611,0.01381207255921868,0.3448275862068965,0.0,0
bovino,saudavel,0.0,0.0,0.033592294631669274,0.0,1.0,0.0,0
gato,saudavel,0.0,0.0,0.022100951607440165,0.007109227616394542,1.0,0.0,0
cao,saudavel,0.0,0.0,0.03946096876904419,0.04525041243371919,1.0,0.0,0
ave,febre,0.48332451038358926,0.0,0.0800041143407694,0.13233808007156822,0.689655172413793,0.03333333333333333,1
cao,letargia,0.0,0.0,0.048283212320734986,0.0,1.0,0.0,1
gato,taquicardia_repouso,0.0,1.0,0.031075116298151732,0.8133378485366591,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.028561757589120124,0.03878210837382423,1.0,0.0,0
cao,letargia,0.0,0.0,0.046315540556587945,0.0,1.0,0.0,1
coelho,taquicardia_repouso,0.0,0.8014902283551055,0.05060592924484613,0.7931924471167857,0.0,1.0,1
gato,letargia,0.0,0.0,0.02966599655273382,0.0,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.03873228195725964,0.04418844201150729,1.0,0.0,0
cao,taquicardia_repouso,0.0,0.8794055106755927,0.04510541783556497,0.7549826865796709,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.043032743625414684,0.0,0.0,0.0,0
cao,atividade_intensa,0.0,0.36423164053956336,0.06020834412966477,0.0,0.0,0.0,0
ave,febre,0.33952880006486197,0.0,0.06497051929099373,0.12920808341493994,0.3448275862068965,0.0,1
bovino,saudavel,0.0,0.0,0.03201047036953272,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.04065121815620294,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.037914495572937655,0.0,1.0,0.0,0
ave,febre,0.0,0.0,0.08365488088084576,0.1663061350264996,0.689655172413793,0.0,1
cao,letargia,0.0,0.0,0.044103150904895645,0.0,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.04937375673361933,0.013437935211159546,0.0,0.0,0
cao,hipotermia_choque,0.5371228393732537,0.0,0.3111586189881103,0.8625925862184596,0.0,0.0,1
cao,febre,0.2452924103304226,0.0,0.11643699541302358,0.16322817406802992,1.0,0.1,1
bovino,febre,0.729627886773784,0.0,0.09129183835616701,0.12351264942320173,1.0,0.1,1
coelho,taquicardia_repouso,0.0,0.8212784480288524,0.05054235022612701,0.7866872523776961,0.0,1.0,1
coelho,atividade_intensa,0.0,0.3041801404485609,0.05107650213425921,0.0,0.0,0.0,0
cao,taquicardia_repouso,0.0,0.889975129936436,0.02785138440252441,0.7186121534826116,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.04241893447356639,0.025152375220883205,0.3448275862068965,0.0,0
bovino,letargia,0.0,0.0,0.03151175967708348,0.015364630518141076,1.0,0.0,1
bovino,hipotermia_choque,0.29175588916307515,0.0,0.2499751203800509,0.8444254632731146,0.0,0.0,1
bovino,febre,0.5446299747639689,0.0,0.11589791078187951,0.16309449504675244,1.0,0.2,1
cao,febre,0.6195615813561925,0.0,0.12339756635774332,0.1529846820779993,1.0,0.13333333333333333,1
coelho,saudavel,0.0,0.0,0.04370630200380838,0.0,0.3448275862068965,0.0,0
gato,atividade_intensa,0.0,0.5642649270903468,0.054139557810041,0.0,0.0,0.0,0
ave,hipotermia_choque,0.3168920094809593,0.005647549056300605,0.161613320032077,0.9360588053666427,0.0,0.0,1
cao,saudavel,0.0,0.0,0.022468622677104592,0.0005995667450761077,1.0,0.0,0
bovino,taquicardia_repouso,0.0,1.0,0.04299665414808942,0.7291821568597142,0.0,1.0,1
coelho,taquicardia_repouso,0.0,0.8644729699922966,0.04581723392694501,0.8050941024613107,0.0,1.0,1
cao,atividade_intensa,0.0,0.30347186160857054,0.03944959481636565,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.04305032916689969,0.0050403601820437904,0.3448275862068965,0.0,0
bovino,saudavel,0.0,0.0,0.03313544805116619,0.0,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.028515147314292305,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.022079707505388357,0.02847950792154008,1.0,0.0,0
cao,saudavel,0.0,0.0,0.034445863283225894,0.0,1.0,0.0,0
bovino,hipotermia_choque,0.17003151354815782,0.0,0.20478618045981056,0.8653803141324096,0.0,0.0,1
gato,hipotermia_choque,0.43695991656765076,0.17530324203024894,0.20358760535395337,0.8703623886663713,0.0,0.0,1
gato,saudavel,0.0,0.0,0.018710660821144136,0.0,0.3448275862068965,0.0,0
cao,taquicardia_repouso,0.0,0.8972932645310507,0.04480780628990676,0.7590356639477689,0.0,1.0,1
cao,taquicardia_repouso,0.0,0.8707753607876434,0.04794138603502149,0.8037340928729447,0.0,1.0,1
ave,saudavel,0.0,0.0,0.022272019680306565,0.013562796164367397,0.0,0.0,0
bovino,atividade_intensa,0.0,0.42055001929744695,0.049469154903637,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.02598006536790371,0.0,0.8620689655172414,0.0,0
bovino,saudavel,0.0,0.0,0.035565973371679445,0.0,1.0,0.0,0
cao,taquicardia_repouso,0.0,0.8056692464290833,0.047747152232587145,0.7216613080007546,0.0,1.0,1
ave,saudavel,0.0,0.0,0.01991669423853857,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.045662142770860586,0.014381153767531352,0.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.03935305152500695,0.8120033523876782,0.0,1.0,1
cao,saudavel,0.0,0.0,0.04492936758037622,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.03814226027358566,0.03851572791811042,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.03771159683952715,0.013678673241290351,0.689655172413793,0.0,0
coelho,saudavel,0.0,0.0,0.04606767871964394,0.0,0.3448275862068965,0.0,0
coelho,saudavel,0.0,0.0,0.046633859497389976,0.0,0.0,0.0,0
gato,hipotermia_choque,0.9243489003032557,0.2417520161573905,0.24594547001824266,0.8845610981169488,0.0,0.0,1
gato,letargia,0.0,0.0,0.026009038183823035,0.0,1.0,0.0,1
ave,hipotermia_choque,0.059472515429689565,0.11985368653607686,0.19399925293252146,0.9084128461525056,0.0,0.0,1
bovino,atividade_intensa,0.0,0.4429179425062024,0.05324957167841627,0.0,0.0,0.0,0
coelho,febre,0.12911812500042674,0.0,0.10429302305777123,0.10704070748027694,0.0,0.0,1
cao,febre,0.6241852590606383,0.0,0.13251587187326805,0.17980564689084477,1.0,0.16666666666666666,1
bovino,atividade_intensa,0.0,0.3708674218139527,0.03937382634301909,0.0,0.0,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.046994182102265296,0.735477975674378,0.0,1.0,1
ave,hipotermia_choque,0.5457098267566352,0.0,0.17175216753251707,0.9079179732014024,0.0,0.0,1
ave,saudavel,0.0,0.0,0.021981041539658897,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.034821230400373285,0.0,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.0446827123307581,0.018333880653948142,0.17241379310344826,0.0,0
coelho,saudavel,0.0,0.0,0.039344036738831856,0.017309369856549073,0.689655172413793,0.0,0
ave,saudavel,0.0,0.0,0.018987875593586726,0.022899975131675077,0.3448275862068965,0.0,0
cao,saudavel,0.0,0.0,0.043120388144443335,0.0,1.0,0.0,0
gato,hipotermia_choque,1.0,0.031794987031331434,0.1700993751123322,0.8717110114486383,0.0,0.0,1
gato,taquicardia_repouso,0.0,1.0,0.048263359844765694,0.7279962099028594,0.0,1.0,1
